"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
"3.216","1602111658407","null","47.06803299","-122.9383784","1","null"
"3.216","1602111659402","null","47.06803302","-122.93837837","1","null"
"3.216","1602111660402","null","47.06803306","-122.93837835","1","null"
"3.216","1602111662316","null","47.06803309","-122.93837836","1","null"
"3.216","1602111664235","null","47.06803311","-122.93837847","1","null"
"3.216","1602111664403","null","47.06803356","-122.93837951","1","null"
"3.216","1602111665406","null","47.0680344","-122.93838079","1","null"
"3.216","1602111666425","null","47.06803484","-122.93838134","1","null"
"3.216","1602111667416","null","47.06803507","-122.93838161","1","null"
"3.216","1602111668405","NOT_CONVERGED","47.06803522","-122.93838171","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111669424","NOT_CONVERGED","47.0680353","-122.9383818","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111670436","NOT_CONVERGED","47.0680353","-122.93838187","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111671425","NOT_CONVERGED","47.06803537","-122.93838285","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111672426","CONVERGED","47.06803525","-122.93838366","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111673447","CONVERGED","47.06803495","-122.93838393","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111674402","CONVERGED","47.06803481","-122.9383841","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111675617","null","47.06803475","-122.9383842","1","03ebc748-662c-41b2-a3c5-93b533f0f9b9"
"3.216","1602111676408","null","47.06803472","-122.93838425","1","null"
"3.216","1602111679032","null","47.06803473","-122.93838432","1","null"
"3.216","1602111679426","null","47.06803145","-122.93838626","1","null"
"3.216","1602111680438","null","47.0680226","-122.93838462","1","null"
"3.216","1602111681423","NOT_CONVERGED","47.06801374","-122.93838135","1","f859d211-a2ee-4e1e-9017-e1e21a036ee5"
"3.216","1602111682411","NOT_CONVERGED","47.06800744","-122.93837604","1","f859d211-a2ee-4e1e-9017-e1e21a036ee5"
"3.216","1602111683417","NOT_CONVERGED","47.06800324","-122.9383735","1","f859d211-a2ee-4e1e-9017-e1e21a036ee5"
"3.216","1602111684423","NOT_CONVERGED","47.06800678","-122.93836827","1","f859d211-a2ee-4e1e-9017-e1e21a036ee5"
"3.216","1602111685425","CONVERGED","47.06800931","-122.93836731","1","f859d211-a2ee-4e1e-9017-e1e21a036ee5"
"3.216","1602111686532","CONVERGED","47.06801112","-122.93836685","1","f859d211-a2ee-4e1e-9017-e1e21a036ee5"
"3.216","1602111687407","CONVERGED","47.06801204","-122.93836656","1","f859d211-a2ee-4e1e-9017-e1e21a036ee5"
"3.216","1602111688423","null","47.0680125","-122.93836637","1","null"
"3.216","1602111691313","null","47.06801274","-122.93836623","1","null"
"3.216","1602111691327","null","47.06801156","-122.93836498","1","null"
"3.216","1602111691428","null","47.06800814","-122.93836714","1","null"
"3.216","1602111692428","null","47.06800123","-122.93836749","1","null"
"3.216","1602111693430","NOT_CONVERGED","47.06799228","-122.93836605","1","452cc632-047f-47bc-8d8a-6ab68c8f10e8"
"3.216","1602111694417","NOT_CONVERGED","47.06798477","-122.93836643","1","452cc632-047f-47bc-8d8a-6ab68c8f10e8"
"3.216","1602111695425","NOT_CONVERGED","47.06797757","-122.93836854","1","452cc632-047f-47bc-8d8a-6ab68c8f10e8"
"3.216","1602111696428","NOT_CONVERGED","47.06797503","-122.93836932","1","452cc632-047f-47bc-8d8a-6ab68c8f10e8"
"3.216","1602111697426","CONVERGED","47.06797387","-122.93836847","1","452cc632-047f-47bc-8d8a-6ab68c8f10e8"
"3.216","1602111698403","CONVERGED","47.06797322","-122.938366","1","452cc632-047f-47bc-8d8a-6ab68c8f10e8"
"3.216","1602111699518","CONVERGED","47.06797378","-122.93836572","1","452cc632-047f-47bc-8d8a-6ab68c8f10e8"
"3.216","1602111700400","null","47.06797403","-122.93836557","1","null"
"3.216","1602111702828","null","47.06797222","-122.9383663","1","null"
"3.216","1602111703421","NOT_CONVERGED","47.06796412","-122.93836832","1","e1f29969-738c-47b1-9897-5f5fe7353fcf"
"3.216","1602111704413","NOT_CONVERGED","47.06795479","-122.93836901","1","e1f29969-738c-47b1-9897-5f5fe7353fcf"
"3.216","1602111705425","NOT_CONVERGED","47.06794878","-122.93836514","1","e1f29969-738c-47b1-9897-5f5fe7353fcf"
"3.216","1602111706420","NOT_CONVERGED","47.06794287","-122.93836124","1","e1f29969-738c-47b1-9897-5f5fe7353fcf"
"3.216","1602111707432","CONVERGED","47.06793767","-122.93836011","1","e1f29969-738c-47b1-9897-5f5fe7353fcf"
"3.216","1602111708404","CONVERGED","47.06794049","-122.93835854","1","e1f29969-738c-47b1-9897-5f5fe7353fcf"
"3.216","1602111709406","null","47.06794144","-122.93835791","1","null"
"3.216","1602111712279","null","47.06794363","-122.93835615","1","null"
"3.216","1602111712432","null","47.0679396","-122.93836083","1","null"
"3.216","1602111713404","null","47.06793095","-122.93836584","1","null"
"3.216","1602111714456","NOT_CONVERGED","47.06792328","-122.93836811","1","001bf597-2a65-4766-bdef-5252192a70f3"
"3.216","1602111715417","NOT_CONVERGED","47.06792057","-122.93836961","1","001bf597-2a65-4766-bdef-5252192a70f3"
"3.216","1602111716429","NOT_CONVERGED","47.06792544","-122.93837031","1","001bf597-2a65-4766-bdef-5252192a70f3"
"3.216","1602111717408","NOT_CONVERGED","47.06792834","-122.9383708","1","001bf597-2a65-4766-bdef-5252192a70f3"
"3.216","1602111718427","CONVERGED","47.06792978","-122.93837109","1","001bf597-2a65-4766-bdef-5252192a70f3"
"3.216","1602111719402","CONVERGED","47.06793049","-122.93837126","1","001bf597-2a65-4766-bdef-5252192a70f3"
"3.216","1602111720417","null","47.06793084","-122.93837136","1","null"
"3.216","1602111723519","null","47.06793102","-122.93837142","1","null"
"3.216","1602111723550","null","47.06792532","-122.93837405","1","null"
"3.216","1602111724411","null","47.06791552","-122.93837854","1","null"
"3.216","1602111725433","NOT_CONVERGED","47.06790802","-122.93838106","1","01ce803e-21bc-49da-a2dd-71221c4e2cf4"
"3.216","1602111726423","NOT_CONVERGED","47.06790351","-122.93838006","1","01ce803e-21bc-49da-a2dd-71221c4e2cf4"
"3.216","1602111727418","NOT_CONVERGED","47.06789987","-122.93838166","1","01ce803e-21bc-49da-a2dd-71221c4e2cf4"
"3.216","1602111728412","NOT_CONVERGED","47.06789719","-122.93838688","1","01ce803e-21bc-49da-a2dd-71221c4e2cf4"
"3.216","1602111729418","CONVERGED","47.0678981","-122.9383881","1","01ce803e-21bc-49da-a2dd-71221c4e2cf4"
"3.216","1602111730432","CONVERGED","47.06789841","-122.93838782","1","01ce803e-21bc-49da-a2dd-71221c4e2cf4"
"3.216","1602111731467","null","47.06789856","-122.93838768","1","null"
"3.216","1602111732399","null","47.06789864","-122.93838766","1","null"
"3.216","1602111734928","null","47.06789816","-122.93838872","1","null"
"3.216","1602111735405","null","47.06789442","-122.93838123","1","null"
"3.216","1602111736412","NOT_CONVERGED","47.06789097","-122.93836985","1","f342ba3e-c09d-4a71-a05d-d9cd532359c3"
"3.216","1602111737423","NOT_CONVERGED","47.06788914","-122.93836148","1","f342ba3e-c09d-4a71-a05d-d9cd532359c3"
"3.216","1602111738426","NOT_CONVERGED","47.06788612","-122.93835429","1","f342ba3e-c09d-4a71-a05d-d9cd532359c3"
"3.216","1602111739430","NOT_CONVERGED","47.06788487","-122.93834886","1","f342ba3e-c09d-4a71-a05d-d9cd532359c3"
"3.216","1602111740432","CONVERGED","47.06788554","-122.93835045","1","f342ba3e-c09d-4a71-a05d-d9cd532359c3"
"3.216","1602111741406","CONVERGED","47.06788635","-122.93835316","1","f342ba3e-c09d-4a71-a05d-d9cd532359c3"
"3.216","1602111742447","null","47.0678868","-122.93835448","1","null"
"3.216","1602111743402","null","47.06788707","-122.93835512","1","null"
"3.216","1602111745934","null","47.06789381","-122.93835509","1","null"
"3.216","1602111746432","NOT_CONVERGED","47.06790225","-122.93835429","1","ef886e79-9151-4e8e-8ef2-88b30bfee868"
"3.216","1602111747411","NOT_CONVERGED","47.06790872","-122.93835321","1","ef886e79-9151-4e8e-8ef2-88b30bfee868"
"3.216","1602111748407","NOT_CONVERGED","47.06791442","-122.93835184","1","ef886e79-9151-4e8e-8ef2-88b30bfee868"
"3.216","1602111749411","NOT_CONVERGED","47.06791586","-122.93835251","1","ef886e79-9151-4e8e-8ef2-88b30bfee868"
"3.216","1602111750419","CONVERGED","47.06791519","-122.93835317","1","ef886e79-9151-4e8e-8ef2-88b30bfee868"
"3.216","1602111751396","CONVERGED","47.0679157","-122.9383536","1","ef886e79-9151-4e8e-8ef2-88b30bfee868"
"3.216","1602111752432","CONVERGED","47.06791556","-122.93835254","1","ef886e79-9151-4e8e-8ef2-88b30bfee868"
"3.216","1602111753419","null","47.06791549","-122.93835202","1","null"
"3.216","1602111756453","null","47.06792012","-122.93835391","1","null"
"3.216","1602111757432","null","47.06792659","-122.93835439","1","null"
"3.216","1602111758439","null","47.06793283","-122.93835229","1","null"
"3.216","1602111759422","NOT_CONVERGED","47.06793743","-122.93834668","1","25d4e856-fce4-4e3d-bbdd-dac928aebbff"
"3.216","1602111760424","NOT_CONVERGED","47.06794158","-122.9383403","1","25d4e856-fce4-4e3d-bbdd-dac928aebbff"
"3.216","1602111761408","NOT_CONVERGED","47.06794092","-122.93833721","1","25d4e856-fce4-4e3d-bbdd-dac928aebbff"
"3.216","1602111762413","NOT_CONVERGED","47.06794066","-122.9383374","1","25d4e856-fce4-4e3d-bbdd-dac928aebbff"
"3.216","1602111763426","CONVERGED","47.06794054","-122.93833751","1","25d4e856-fce4-4e3d-bbdd-dac928aebbff"
"3.216","1602111764400","CONVERGED","47.06794049","-122.93833756","1","25d4e856-fce4-4e3d-bbdd-dac928aebbff"
"3.216","1602111765609","CONVERGED","47.06794051","-122.93833758","1","25d4e856-fce4-4e3d-bbdd-dac928aebbff"
"3.216","1602111766398","null","47.06794055","-122.93833758","1","null"
"3.216","1602111769202","null","47.06794482","-122.93833445","1","null"
"3.216","1602111769422","null","47.06795179","-122.93833168","1","null"
"3.216","1602111770426","NOT_CONVERGED","47.06795863","-122.938331","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111771426","NOT_CONVERGED","47.06796481","-122.93833059","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111772431","NOT_CONVERGED","47.06796945","-122.93833263","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111773416","NOT_CONVERGED","47.06796957","-122.93833755","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111774425","CONVERGED","47.06796889","-122.93833913","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111775404","CONVERGED","47.06796877","-122.9383412","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111776415","CONVERGED","47.0679687","-122.93834221","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111777412","CONVERGED","47.06796868","-122.9383427","1","f6b86065-72b4-4ed6-a038-1f600578c62a"
"3.216","1602111778415","null","47.06796868","-122.93834292","1","null"
"3.216","1602111781720","null","47.0679687","-122.938343","1","null"
"3.216","1602111781738","null","47.06797688","-122.93834418","1","null"
"3.216","1602111782429","null","47.06798803","-122.93834639","1","null"
"3.216","1602111783413","NOT_CONVERGED","47.06799544","-122.9383463","1","601c3584-85da-4045-87c4-75ba5c2dae8d"
"3.216","1602111784429","NOT_CONVERGED","47.06799992","-122.93834235","1","601c3584-85da-4045-87c4-75ba5c2dae8d"
"3.216","1602111785427","NOT_CONVERGED","47.06799979","-122.93833711","1","601c3584-85da-4045-87c4-75ba5c2dae8d"
"3.216","1602111786413","NOT_CONVERGED","47.0679991","-122.93833773","1","601c3584-85da-4045-87c4-75ba5c2dae8d"
"3.216","1602111787422","CONVERGED","47.06799974","-122.93834261","1","601c3584-85da-4045-87c4-75ba5c2dae8d"
"3.216","1602111788469","CONVERGED","47.06799861","-122.93834533","1","601c3584-85da-4045-87c4-75ba5c2dae8d"
"3.216","1602111789405","CONVERGED","47.06799674","-122.93834677","1","601c3584-85da-4045-87c4-75ba5c2dae8d"
"3.216","1602111790423","null","47.0679958","-122.93834749","1","null"
"3.216","1602111793587","null","47.06799977","-122.93835091","1","null"
"3.216","1602111794435","null","47.06800735","-122.93835407","1","null"
"3.216","1602111795429","NOT_CONVERGED","47.06801372","-122.93835496","1","26a86383-09cc-4402-aaf2-e32cc2c60fb0"
"3.216","1602111796412","NOT_CONVERGED","47.06801852","-122.938351","1","26a86383-09cc-4402-aaf2-e32cc2c60fb0"
"3.216","1602111797409","NOT_CONVERGED","47.06801963","-122.9383486","1","26a86383-09cc-4402-aaf2-e32cc2c60fb0"
"3.216","1602111798413","NOT_CONVERGED","47.068019","-122.93834771","1","26a86383-09cc-4402-aaf2-e32cc2c60fb0"
"3.216","1602111799416","CONVERGED","47.06801962","-122.93834738","1","26a86383-09cc-4402-aaf2-e32cc2c60fb0"
"3.216","1602111800397","CONVERGED","47.06801992","-122.93834726","1","26a86383-09cc-4402-aaf2-e32cc2c60fb0"
"3.216","1602111801477","null","47.06802003","-122.93834726","1","null"
"3.216","1602111802400","null","47.06802006","-122.93834732","1","null"
"3.216","1602111805497","null","47.06802342","-122.93834208","1","null"
"3.216","1602111806429","null","47.06802462","-122.93833636","1","null"
"3.216","1602111807418","NOT_CONVERGED","47.06802555","-122.93832591","1","b33c14c9-bf1d-4096-8839-d953f9df3a66"
"3.216","1602111808422","NOT_CONVERGED","47.06802712","-122.93831639","1","b33c14c9-bf1d-4096-8839-d953f9df3a66"
"3.216","1602111809425","NOT_CONVERGED","47.06802676","-122.93830659","1","b33c14c9-bf1d-4096-8839-d953f9df3a66"
"3.216","1602111810423","NOT_CONVERGED","47.06802853","-122.93830027","1","b33c14c9-bf1d-4096-8839-d953f9df3a66"
"3.216","1602111811427","CONVERGED","47.06803273","-122.93830199","1","b33c14c9-bf1d-4096-8839-d953f9df3a66"
"3.216","1602111812444","CONVERGED","47.06803096","-122.93830677","1","b33c14c9-bf1d-4096-8839-d953f9df3a66"
"3.216","1602111813409","CONVERGED","47.0680333","-122.93830743","1","b33c14c9-bf1d-4096-8839-d953f9df3a66"
"3.216","1602111814418","null","47.06803231","-122.93831046","1","null"
"3.216","1602111817474","null","47.06802517","-122.93830475","1","null"
"3.216","1602111818416","NOT_CONVERGED","47.06801541","-122.93829918","1","928e00da-f3bd-416a-978c-ec9561b85248"
"3.216","1602111819433","NOT_CONVERGED","47.06800684","-122.93829749","1","928e00da-f3bd-416a-978c-ec9561b85248"
"3.216","1602111820419","NOT_CONVERGED","47.06799913","-122.93829801","1","928e00da-f3bd-416a-978c-ec9561b85248"
"3.216","1602111821420","NOT_CONVERGED","47.06799497","-122.93829658","1","928e00da-f3bd-416a-978c-ec9561b85248"
"3.216","1602111822426","CONVERGED","47.06799629","-122.93829335","1","928e00da-f3bd-416a-978c-ec9561b85248"
"3.216","1602111823397","CONVERGED","47.06799645","-122.93829211","1","928e00da-f3bd-416a-978c-ec9561b85248"
"3.216","1602111824417","null","47.06799603","-122.93829186","1","null"
"3.216","1602111827661","null","47.06799149","-122.93829145","1","null"
"3.216","1602111828417","NOT_CONVERGED","47.06798253","-122.93829034","1","2a009487-48f8-4ee2-abed-c6781e9389e2"
"3.216","1602111829416","NOT_CONVERGED","47.06797454","-122.93828775","1","2a009487-48f8-4ee2-abed-c6781e9389e2"
"3.216","1602111830432","NOT_CONVERGED","47.06796817","-122.93828741","1","2a009487-48f8-4ee2-abed-c6781e9389e2"
"3.216","1602111831431","NOT_CONVERGED","47.06796928","-122.9382867","1","2a009487-48f8-4ee2-abed-c6781e9389e2"
"3.216","1602111832417","CONVERGED","47.06797048","-122.93828521","1","2a009487-48f8-4ee2-abed-c6781e9389e2"
"3.216","1602111833442","CONVERGED","47.06797112","-122.93828447","1","2a009487-48f8-4ee2-abed-c6781e9389e2"
"3.216","1602111834405","CONVERGED","47.06797146","-122.93828409","1","2a009487-48f8-4ee2-abed-c6781e9389e2"
"3.216","1602111835431","null","47.06797166","-122.9382839","1","null"
"3.216","1602111838766","null","47.06796668","-122.93828191","1","null"
"3.216","1602111839422","null","47.06796108","-122.93828157","1","null"
"3.216","1602111840432","null","47.06795204","-122.9382821","1","null"
"3.216","1602111841429","NOT_CONVERGED","47.06794208","-122.93828133","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111842424","NOT_CONVERGED","47.06793484","-122.93827984","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111843424","NOT_CONVERGED","47.0679293","-122.93827996","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111844412","NOT_CONVERGED","47.0679312","-122.93828567","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111845430","CONVERGED","47.0679324","-122.93828928","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111846458","CONVERGED","47.06793322","-122.93829028","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111847420","CONVERGED","47.06793364","-122.93829079","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111848411","CONVERGED","47.06793386","-122.93829104","1","1ac5d993-690f-4eec-84b6-76460b85e832"
"3.216","1602111849418","null","47.06793393","-122.93829117","1","null"
"3.216","1602111850519","null","47.06793397","-122.93829124","1","null"
"3.216","1602111853095","null","47.06793397","-122.93829127","1","null"
"3.216","1602111853434","null","47.06793393","-122.93829126","1","null"
"3.216","1602111854435","null","47.06793388","-122.93829123","1","null"
"3.216","1602111855416","null","47.06793388","-122.93829122","1","null"
"3.216","1602111856427","null","47.06793388","-122.93829121","1","null"
"3.216","1602111857423","null","47.06793231","-122.93829085","1","null"
"3.216","1602111858432","null","47.06792746","-122.93829237","1","null"
"3.216","1602111859422","NOT_CONVERGED","47.06791999","-122.93829565","1","19878247-bdb7-4c92-8d5f-09466275e4ef"
"3.216","1602111860412","NOT_CONVERGED","47.06791218","-122.93829954","1","19878247-bdb7-4c92-8d5f-09466275e4ef"
"3.216","1602111861410","NOT_CONVERGED","47.06790746","-122.93830071","1","19878247-bdb7-4c92-8d5f-09466275e4ef"
"3.216","1602111862410","NOT_CONVERGED","47.06790708","-122.9382974","1","19878247-bdb7-4c92-8d5f-09466275e4ef"
"3.216","1602111863428","CONVERGED","47.06790806","-122.93829529","1","19878247-bdb7-4c92-8d5f-09466275e4ef"
"3.216","1602111864424","CONVERGED","47.06790856","-122.93829422","1","19878247-bdb7-4c92-8d5f-09466275e4ef"
"3.216","1602111865427","CONVERGED","47.06790882","-122.93829369","1","19878247-bdb7-4c92-8d5f-09466275e4ef"
"3.216","1602111866414","null","47.06790896","-122.93829342","1","null"
"3.216","1602111869862","null","47.06789426","-122.93830048","1","null"
"3.216","1602111870413","NOT_CONVERGED","47.06788505","-122.93830278","1","8b89b744-885d-4706-88b4-c1ec57f81c6e"
"3.216","1602111871429","NOT_CONVERGED","47.06787867","-122.93830421","1","8b89b744-885d-4706-88b4-c1ec57f81c6e"
"3.216","1602111872412","NOT_CONVERGED","47.06787251","-122.93830456","1","8b89b744-885d-4706-88b4-c1ec57f81c6e"
"3.216","1602111873429","NOT_CONVERGED","47.06786748","-122.93830605","1","8b89b744-885d-4706-88b4-c1ec57f81c6e"
"3.216","1602111874434","CONVERGED","47.0678639","-122.93830547","1","8b89b744-885d-4706-88b4-c1ec57f81c6e"
"3.216","1602111875400","CONVERGED","47.06786231","-122.93830093","1","8b89b744-885d-4706-88b4-c1ec57f81c6e"
"3.216","1602111876406","CONVERGED","47.06786551","-122.93829939","1","8b89b744-885d-4706-88b4-c1ec57f81c6e"
"3.216","1602111877459","null","47.06786736","-122.93830033","1","null"
"3.216","1602111880655","null","47.06787006","-122.938276","1","null"
"3.216","1602111881424","NOT_CONVERGED","47.06786991","-122.93826344","1","7808cef3-fde2-48fb-8c95-e1c173043742"
"3.216","1602111882420","NOT_CONVERGED","47.06787094","-122.93825577","1","7808cef3-fde2-48fb-8c95-e1c173043742"
"3.216","1602111883424","NOT_CONVERGED","47.06787094","-122.93824958","1","7808cef3-fde2-48fb-8c95-e1c173043742"
"3.216","1602111884417","NOT_CONVERGED","47.0678713","-122.93824844","1","7808cef3-fde2-48fb-8c95-e1c173043742"
"3.216","1602111885419","CONVERGED","47.06787183","-122.93824965","1","7808cef3-fde2-48fb-8c95-e1c173043742"
